STATION,STATION_NAME,DATE,HPCP
COOP:221852,COLLINS MS US,20050201 06:00,0.40
COOP:221852,COLLINS MS US,20050201 07:00,0.20
COOP:221852,COLLINS MS US,20050201 09:00,0.20
COOP:221852,COLLINS MS US,20050201 10:00,0.20
COOP:221852,COLLINS MS US,20050201 11:00,0.20
COOP:221852,COLLINS MS US,20050201 18:00,0.20
COOP:221852,COLLINS MS US,20050201 19:00,0.40
COOP:221852,COLLINS MS US,20050201 20:00,0.20
COOP:221852,COLLINS MS US,20050204 06:00,999.99
COOP:221852,COLLINS MS US,20050204 15:00,999.99
COOP:221852,COLLINS MS US,20050204 16:00,999.99
COOP:221852,COLLINS MS US,20050301 00:00,999.99
COOP:221852,COLLINS MS US,20050301 01:00,999.99
COOP:221852,COLLINS MS US,20050303 11:00,999.99
COOP:221852,COLLINS MS US,20050307 14:00,0.10
COOP:221852,COLLINS MS US,20050307 18:00,0.10
COOP:221852,COLLINS MS US,20050307 22:00,0.10
COOP:221852,COLLINS MS US,20050315 16:00,0.40
COOP:221852,COLLINS MS US,20050315 17:00,0.40
COOP:221852,COLLINS MS US,20050315 18:00,0.30
COOP:221852,COLLINS MS US,20050315 19:00,0.20
COOP:221852,COLLINS MS US,20050320 14:00,0.40
COOP:221852,COLLINS MS US,20050320 16:00,0.10
COOP:221852,COLLINS MS US,20050320 17:00,0.10
COOP:221852,COLLINS MS US,20050321 01:00,0.20
COOP:221852,COLLINS MS US,20050322 08:00,0.30
COOP:221852,COLLINS MS US,20050322 09:00,999.99
COOP:221852,COLLINS MS US,20050401 00:00,999.99
COOP:221852,COLLINS MS US,20050401 01:00,999.99
COOP:221852,COLLINS MS US,20050501 00:00,999.99
COOP:221852,COLLINS MS US,20050501 01:00,999.99
COOP:221852,COLLINS MS US,20050601 00:00,999.99
COOP:221852,COLLINS MS US,20050601 01:00,999.99
COOP:221852,COLLINS MS US,20050701 00:00,999.99
COOP:221852,COLLINS MS US,20050701 01:00,999.99
COOP:221852,COLLINS MS US,20050702 15:00,999.99
COOP:221852,COLLINS MS US,20050702 16:00,999.99
COOP:221852,COLLINS MS US,20050706 10:00,999.99
COOP:221852,COLLINS MS US,20050710 14:00,0.10
COOP:221852,COLLINS MS US,20050710 15:00,0.10
COOP:221852,COLLINS MS US,20050710 19:00,0.10
COOP:221852,COLLINS MS US,20050710 22:00,0.10
COOP:221852,COLLINS MS US,20050713 18:00,0.10
COOP:221852,COLLINS MS US,20050713 19:00,0.30
COOP:221852,COLLINS MS US,20050714 13:00,0.40
COOP:221852,COLLINS MS US,20050714 14:00,0.10
COOP:221852,COLLINS MS US,20050714 15:00,0.10
COOP:221852,COLLINS MS US,20050715 10:00,0.20
COOP:221852,COLLINS MS US,20050715 11:00,0.50
COOP:221852,COLLINS MS US,20050715 12:00,0.10
COOP:221852,COLLINS MS US,20050716 15:00,0.10
COOP:221852,COLLINS MS US,20050716 18:00,1.10
COOP:221852,COLLINS MS US,20050717 16:00,0.10
COOP:221852,COLLINS MS US,20050717 22:00,0.10
COOP:221852,COLLINS MS US,20050721 16:00,2.30
COOP:221852,COLLINS MS US,20050721 17:00,0.70
COOP:221852,COLLINS MS US,20050728 13:00,0.10
COOP:221852,COLLINS MS US,20050729 15:00,0.20
COOP:221852,COLLINS MS US,20050729 20:00,1.50
COOP:221852,COLLINS MS US,20050729 21:00,0.20
COOP:221852,COLLINS MS US,20050801 01:00,0.00
COOP:221852,COLLINS MS US,20050803 21:00,0.10
COOP:221852,COLLINS MS US,20050805 09:00,0.20
COOP:221852,COLLINS MS US,20050805 16:00,0.10
COOP:221852,COLLINS MS US,20050805 17:00,0.50
COOP:221852,COLLINS MS US,20050809 22:00,0.70
COOP:221852,COLLINS MS US,20050809 23:00,0.60
COOP:221852,COLLINS MS US,20050810 17:00,0.10
COOP:221852,COLLINS MS US,20050811 17:00,0.10
COOP:221852,COLLINS MS US,20050818 17:00,0.10
COOP:221852,COLLINS MS US,20050828 20:00,0.20
COOP:221852,COLLINS MS US,20050829 04:00,0.10
COOP:221852,COLLINS MS US,20050829 06:00,0.10
COOP:221852,COLLINS MS US,20050829 07:00,0.10
COOP:221852,COLLINS MS US,20050829 08:00,0.10
COOP:221852,COLLINS MS US,20050829 09:00,0.20
COOP:221852,COLLINS MS US,20050829 10:00,0.40
COOP:221852,COLLINS MS US,20050829 11:00,0.30
COOP:221852,COLLINS MS US,20050829 12:00,0.60
COOP:221852,COLLINS MS US,20050829 13:00,0.80
COOP:221852,COLLINS MS US,20050829 14:00,1.10
COOP:221852,COLLINS MS US,20050829 15:00,1.80
COOP:221852,COLLINS MS US,20050829 16:00,0.40
COOP:221852,COLLINS MS US,20050829 17:00,0.10
COOP:221852,COLLINS MS US,20050829 20:00,0.10
COOP:221852,COLLINS MS US,20050901 01:00,0.00
COOP:221852,COLLINS MS US,20050923 17:00,0.10
COOP:221852,COLLINS MS US,20050924 11:00,0.10
COOP:221852,COLLINS MS US,20050924 12:00,0.50
COOP:221852,COLLINS MS US,20051001 01:00,0.00
COOP:221852,COLLINS MS US,20051003 10:00,999.99
COOP:221852,COLLINS MS US,20051101 00:00,999.99
COOP:221852,COLLINS MS US,20051101 01:00,999.99
COOP:221852,COLLINS MS US,20051107 09:00,999.99
COOP:221852,COLLINS MS US,20051107 10:00,999.99
COOP:221852,COLLINS MS US,20051108 09:00,999.99
COOP:221852,COLLINS MS US,20051115 21:00,0.10
COOP:221852,COLLINS MS US,20051115 22:00,0.10
COOP:221852,COLLINS MS US,20051115 23:00,0.10
COOP:221852,COLLINS MS US,20051121 00:00,0.10
COOP:221852,COLLINS MS US,20051121 04:00,0.10
COOP:221852,COLLINS MS US,20051126 11:00,0.10
COOP:221852,COLLINS MS US,20051126 14:00,0.10
COOP:221852,COLLINS MS US,20051126 15:00,0.20
COOP:221852,COLLINS MS US,20051126 18:00,0.10
COOP:221852,COLLINS MS US,20051126 19:00,0.10
COOP:221852,COLLINS MS US,20051126 20:00,0.50
COOP:221852,COLLINS MS US,20051126 21:00,0.10
COOP:221852,COLLINS MS US,20051126 22:00,0.20
COOP:221852,COLLINS MS US,20051126 23:00,0.50
COOP:221852,COLLINS MS US,20051127 00:00,0.50
COOP:221852,COLLINS MS US,20051128 10:00,0.10
COOP:221852,COLLINS MS US,20051201 01:00,0.00
COOP:221852,COLLINS MS US,20051204 16:00,0.50
COOP:221852,COLLINS MS US,20051204 17:00,0.10
COOP:221852,COLLINS MS US,20051204 18:00,0.10
COOP:221852,COLLINS MS US,20051204 19:00,0.20
COOP:221852,COLLINS MS US,20051205 01:00,0.10
COOP:221852,COLLINS MS US,20051205 02:00,0.10
COOP:221852,COLLINS MS US,20051205 03:00,0.10
COOP:221852,COLLINS MS US,20051205 04:00,0.10
COOP:221852,COLLINS MS US,20051208 14:00,0.10
COOP:221852,COLLINS MS US,20051208 15:00,0.10
COOP:221852,COLLINS MS US,20051208 16:00,0.10
COOP:221852,COLLINS MS US,20051208 18:00,0.10
COOP:221852,COLLINS MS US,20051214 18:00,0.20
COOP:221852,COLLINS MS US,20051214 19:00,0.20
COOP:221852,COLLINS MS US,20051214 20:00,0.10
COOP:221852,COLLINS MS US,20051214 21:00,0.30
COOP:221852,COLLINS MS US,20051214 22:00,0.30
COOP:221852,COLLINS MS US,20051214 23:00,0.70
COOP:221852,COLLINS MS US,20051215 00:00,0.10
COOP:221852,COLLINS MS US,20051215 02:00,0.20
COOP:221852,COLLINS MS US,20051224 13:00,0.50
COOP:221852,COLLINS MS US,20051224 14:00,0.20
COOP:221852,COLLINS MS US,20051224 15:00,0.10
COOP:221852,COLLINS MS US,20060101 01:00,0.00
COOP:221852,COLLINS MS US,20060113 07:00,0.10
COOP:221852,COLLINS MS US,20060113 08:00,0.10
COOP:221852,COLLINS MS US,20060117 03:00,0.10
COOP:221852,COLLINS MS US,20060117 04:00,0.10
COOP:221852,COLLINS MS US,20060117 06:00,0.20
COOP:221852,COLLINS MS US,20060117 07:00,0.10
COOP:221852,COLLINS MS US,20060117 08:00,0.10
COOP:221852,COLLINS MS US,20060117 09:00,0.10
COOP:221852,COLLINS MS US,20060117 10:00,0.10
COOP:221852,COLLINS MS US,20060117 12:00,0.10
COOP:221852,COLLINS MS US,20060120 20:00,0.10
COOP:221852,COLLINS MS US,20060122 21:00,0.10
COOP:221852,COLLINS MS US,20060122 23:00,0.60
COOP:221852,COLLINS MS US,20060123 02:00,0.20
COOP:221852,COLLINS MS US,20060123 05:00,0.20
COOP:221852,COLLINS MS US,20060128 22:00,0.10
COOP:221852,COLLINS MS US,20060128 23:00,0.30
COOP:221852,COLLINS MS US,20060129 01:00,1.10
COOP:221852,COLLINS MS US,20060129 02:00,0.20
COOP:221852,COLLINS MS US,20060201 01:00,0.00
COOP:221852,COLLINS MS US,20060202 03:00,0.10
COOP:221852,COLLINS MS US,20060202 04:00,0.30
COOP:221852,COLLINS MS US,20060202 05:00,0.40
COOP:221852,COLLINS MS US,20060203 18:00,0.10
COOP:221852,COLLINS MS US,20060206 14:00,0.20
COOP:221852,COLLINS MS US,20060206 16:00,0.10
COOP:221852,COLLINS MS US,20060210 14:00,0.10
COOP:221852,COLLINS MS US,20060210 16:00,0.10
COOP:221852,COLLINS MS US,20060210 17:00,0.10
COOP:221852,COLLINS MS US,20060210 18:00,0.10
COOP:221852,COLLINS MS US,20060210 19:00,0.20
COOP:221852,COLLINS MS US,20060210 20:00,0.40
COOP:221852,COLLINS MS US,20060210 21:00,0.30
COOP:221852,COLLINS MS US,20060210 22:00,0.20
COOP:221852,COLLINS MS US,20060210 23:00,0.10
COOP:221852,COLLINS MS US,20060218 10:00,0.10
COOP:221852,COLLINS MS US,20060218 12:00,0.20
COOP:221852,COLLINS MS US,20060218 13:00,0.10
COOP:221852,COLLINS MS US,20060218 15:00,0.10
COOP:221852,COLLINS MS US,20060218 17:00,0.10
COOP:221852,COLLINS MS US,20060220 12:00,0.10
COOP:221852,COLLINS MS US,20060220 13:00,0.40
COOP:221852,COLLINS MS US,20060221 14:00,0.10
COOP:221852,COLLINS MS US,20060222 00:00,0.10
COOP:221852,COLLINS MS US,20060222 10:00,0.10
COOP:221852,COLLINS MS US,20060224 22:00,0.10
COOP:221852,COLLINS MS US,20060224 23:00,0.20
COOP:221852,COLLINS MS US,20060225 00:00,0.30
COOP:221852,COLLINS MS US,20060225 08:00,0.30
COOP:221852,COLLINS MS US,20060225 09:00,0.10
COOP:221852,COLLINS MS US,20060225 10:00,0.20
COOP:221852,COLLINS MS US,20060225 11:00,0.10
COOP:221852,COLLINS MS US,20060225 15:00,0.20
COOP:221852,COLLINS MS US,20060225 16:00,0.10
COOP:221852,COLLINS MS US,20060225 17:00,0.10
COOP:221852,COLLINS MS US,20060225 18:00,0.10
COOP:221852,COLLINS MS US,20060225 20:00,0.10
COOP:221852,COLLINS MS US,20060301 01:00,0.00
COOP:221852,COLLINS MS US,20060301 06:00,999.99
COOP:221852,COLLINS MS US,20060301 09:00,999.99
COOP:221852,COLLINS MS US,20060309 18:00,0.40
COOP:221852,COLLINS MS US,20060309 19:00,0.20
COOP:221852,COLLINS MS US,20060309 20:00,0.10
COOP:221852,COLLINS MS US,20060313 21:00,0.20
COOP:221852,COLLINS MS US,20060316 14:00,0.10
COOP:221852,COLLINS MS US,20060318 13:00,0.10
COOP:221852,COLLINS MS US,20060318 22:00,0.10
COOP:221852,COLLINS MS US,20060320 17:00,0.80
COOP:221852,COLLINS MS US,20060320 18:00,0.10
COOP:221852,COLLINS MS US,20060320 19:00,0.10
COOP:221852,COLLINS MS US,20060320 21:00,0.10
COOP:221852,COLLINS MS US,20060329 07:00,0.10
COOP:221852,COLLINS MS US,20060331 14:00,0.10
COOP:221852,COLLINS MS US,20060401 01:00,0.00
COOP:221852,COLLINS MS US,20060408 05:00,0.10
COOP:221852,COLLINS MS US,20060421 17:00,0.20
COOP:221852,COLLINS MS US,20060421 18:00,0.10
COOP:221852,COLLINS MS US,20060425 12:00,0.60
COOP:221852,COLLINS MS US,20060425 13:00,0.10
COOP:221852,COLLINS MS US,20060425 14:00,0.10
COOP:221852,COLLINS MS US,20060426 04:00,0.10
COOP:221852,COLLINS MS US,20060429 20:00,0.10
COOP:221852,COLLINS MS US,20060429 21:00,0.30
COOP:221852,COLLINS MS US,20060429 22:00,0.30
COOP:221852,COLLINS MS US,20060429 23:00,0.30
COOP:221852,COLLINS MS US,20060430 00:00,0.10
COOP:221852,COLLINS MS US,20060430 02:00,0.10
COOP:221852,COLLINS MS US,20060430 03:00,0.10
COOP:221852,COLLINS MS US,20060430 08:00,0.10
COOP:221852,COLLINS MS US,20060501 01:00,0.00
COOP:221852,COLLINS MS US,20060501 05:00,999.99
COOP:221852,COLLINS MS US,20060501 09:00,999.99
COOP:221852,COLLINS MS US,20060507 07:00,1.50
COOP:221852,COLLINS MS US,20060507 10:00,0.10
COOP:221852,COLLINS MS US,20060508 20:00,0.70
COOP:221852,COLLINS MS US,20060508 21:00,0.10
COOP:221852,COLLINS MS US,20060509 09:00,0.10
COOP:221852,COLLINS MS US,20060510 21:00,0.30
COOP:221852,COLLINS MS US,20060510 22:00,0.10
COOP:221852,COLLINS MS US,20060529 21:00,0.20
COOP:221852,COLLINS MS US,20060529 22:00,0.10
COOP:221852,COLLINS MS US,20060601 01:00,0.00
COOP:221852,COLLINS MS US,20060601 08:00,999.99
COOP:221852,COLLINS MS US,20060601 12:00,999.99
COOP:221852,COLLINS MS US,20060618 06:00,0.10
COOP:221852,COLLINS MS US,20060623 07:00,0.20
COOP:221852,COLLINS MS US,20060623 08:00,0.50
COOP:221852,COLLINS MS US,20060701 01:00,0.00
COOP:221852,COLLINS MS US,20060701 07:00,999.99
COOP:221852,COLLINS MS US,20060701 17:00,999.99
COOP:221852,COLLINS MS US,20060704 20:00,1.10
COOP:221852,COLLINS MS US,20060704 21:00,0.10
COOP:221852,COLLINS MS US,20060705 13:00,0.10
COOP:221852,COLLINS MS US,20060705 14:00,0.10
COOP:221852,COLLINS MS US,20060705 19:00,0.10
COOP:221852,COLLINS MS US,20060706 19:00,0.10
COOP:221852,COLLINS MS US,20060706 20:00,0.10
COOP:221852,COLLINS MS US,20060718 21:00,0.20
COOP:221852,COLLINS MS US,20060722 19:00,2.80
COOP:221852,COLLINS MS US,20060722 20:00,0.10
COOP:221852,COLLINS MS US,20060722 21:00,0.10
COOP:221852,COLLINS MS US,20060722 22:00,0.10
COOP:221852,COLLINS MS US,20060730 23:00,0.20
COOP:221852,COLLINS MS US,20060801 01:00,0.00
COOP:221852,COLLINS MS US,20060804 18:00,0.30
COOP:221852,COLLINS MS US,20060805 17:00,0.10
COOP:221852,COLLINS MS US,20060805 19:00,0.10
COOP:221852,COLLINS MS US,20060807 18:00,0.50
COOP:221852,COLLINS MS US,20060814 17:00,0.20
COOP:221852,COLLINS MS US,20060821 21:00,0.10
COOP:221852,COLLINS MS US,20060824 13:00,0.10
COOP:221852,COLLINS MS US,20060824 14:00,0.30
COOP:221852,COLLINS MS US,20060826 17:00,0.40
COOP:221852,COLLINS MS US,20060826 18:00,0.10
COOP:221852,COLLINS MS US,20060829 17:00,0.30
COOP:221852,COLLINS MS US,20060901 01:00,0.00
COOP:221852,COLLINS MS US,20060911 07:00,0.70
COOP:221852,COLLINS MS US,20060916 03:00,0.20
COOP:221852,COLLINS MS US,20060916 04:00,0.30
COOP:221852,COLLINS MS US,20060916 05:00,0.10
COOP:221852,COLLINS MS US,20060918 08:00,999.99
COOP:221852,COLLINS MS US,20061001 00:00,999.99
COOP:221852,COLLINS MS US,20061001 01:00,999.99
COOP:221852,COLLINS MS US,20061002 09:00,999.99
COOP:221852,COLLINS MS US,20061016 06:00,0.10
COOP:221852,COLLINS MS US,20061016 10:00,0.10
COOP:221852,COLLINS MS US,20061016 11:00,0.10
COOP:221852,COLLINS MS US,20061016 23:00,0.10
COOP:221852,COLLINS MS US,20061017 00:00,0.20
COOP:221852,COLLINS MS US,20061017 01:00,0.50
COOP:221852,COLLINS MS US,20061017 02:00,0.10
COOP:221852,COLLINS MS US,20061017 03:00,0.60
COOP:221852,COLLINS MS US,20061017 04:00,0.10
COOP:221852,COLLINS MS US,20061019 11:00,0.10
COOP:221852,COLLINS MS US,20061021 22:00,0.10
COOP:221852,COLLINS MS US,20061026 01:00,0.10
COOP:221852,COLLINS MS US,20061026 03:00,0.10
COOP:221852,COLLINS MS US,20061026 04:00,0.10
COOP:221852,COLLINS MS US,20061026 05:00,0.20
COOP:221852,COLLINS MS US,20061026 06:00,0.10
COOP:221852,COLLINS MS US,20061026 07:00,0.20
COOP:221852,COLLINS MS US,20061026 10:00,0.10
COOP:221852,COLLINS MS US,20061026 14:00,0.20
COOP:221852,COLLINS MS US,20061026 15:00,0.20
COOP:221852,COLLINS MS US,20061026 21:00,0.10
COOP:221852,COLLINS MS US,20061026 22:00,0.10
COOP:221852,COLLINS MS US,20061027 00:00,0.20
COOP:221852,COLLINS MS US,20061027 01:00,0.10
COOP:221852,COLLINS MS US,20061027 02:00,0.50
COOP:221852,COLLINS MS US,20061027 03:00,0.20
COOP:221852,COLLINS MS US,20061027 04:00,0.20
COOP:221852,COLLINS MS US,20061027 05:00,0.20
COOP:221852,COLLINS MS US,20061027 06:00,0.30
COOP:221852,COLLINS MS US,20061027 07:00,0.20
COOP:221852,COLLINS MS US,20061027 08:00,0.60
COOP:221852,COLLINS MS US,20061101 01:00,0.00
COOP:221852,COLLINS MS US,20061106 16:00,0.80
COOP:221852,COLLINS MS US,20061106 17:00,0.20
COOP:221852,COLLINS MS US,20061106 18:00,0.10
COOP:221852,COLLINS MS US,20061107 02:00,0.10
COOP:221852,COLLINS MS US,20061107 03:00,0.10
COOP:221852,COLLINS MS US,20061114 16:00,0.10
COOP:221852,COLLINS MS US,20061114 17:00,0.10
COOP:221852,COLLINS MS US,20061114 18:00,0.20
COOP:221852,COLLINS MS US,20061115 00:00,0.20
COOP:221852,COLLINS MS US,20061115 01:00,0.20
COOP:221852,COLLINS MS US,20061115 02:00,1.10
COOP:221852,COLLINS MS US,20061115 03:00,1.20
COOP:221852,COLLINS MS US,20061115 04:00,1.20
COOP:221852,COLLINS MS US,20061130 14:00,0.10
COOP:221852,COLLINS MS US,20061130 18:00,0.10
COOP:221852,COLLINS MS US,20061130 19:00,0.20
COOP:221852,COLLINS MS US,20061201 01:00,0.00
COOP:221852,COLLINS MS US,20061212 13:00,0.10
COOP:221852,COLLINS MS US,20061212 14:00,0.60
COOP:221852,COLLINS MS US,20061212 15:00,0.10
COOP:221852,COLLINS MS US,20061220 19:00,0.10
COOP:221852,COLLINS MS US,20061220 20:00,0.10
COOP:221852,COLLINS MS US,20061220 21:00,0.10
COOP:221852,COLLINS MS US,20061220 22:00,0.10
COOP:221852,COLLINS MS US,20061221 11:00,0.10
COOP:221852,COLLINS MS US,20061221 12:00,0.10
COOP:221852,COLLINS MS US,20061221 13:00,0.10
COOP:221852,COLLINS MS US,20061221 14:00,0.10
COOP:221852,COLLINS MS US,20061221 22:00,0.10
COOP:221852,COLLINS MS US,20061222 01:00,0.10
COOP:221852,COLLINS MS US,20061222 02:00,0.10
COOP:221852,COLLINS MS US,20061222 03:00,0.10
COOP:221852,COLLINS MS US,20061222 05:00,0.10
COOP:221852,COLLINS MS US,20061224 18:00,0.10
COOP:221852,COLLINS MS US,20061224 19:00,0.10
COOP:221852,COLLINS MS US,20061224 20:00,0.10
COOP:221852,COLLINS MS US,20061224 21:00,0.10
COOP:221852,COLLINS MS US,20061224 23:00,0.10
COOP:221852,COLLINS MS US,20061230 13:00,0.10
COOP:221852,COLLINS MS US,20061230 15:00,0.60
COOP:221852,COLLINS MS US,20061230 16:00,0.60
COOP:221852,COLLINS MS US,20061230 17:00,0.50
COOP:221852,COLLINS MS US,20061230 18:00,0.40
COOP:221852,COLLINS MS US,20061230 22:00,0.50
COOP:221852,COLLINS MS US,20061230 23:00,0.20
COOP:221852,COLLINS MS US,20061231 00:00,0.20
COOP:221852,COLLINS MS US,20061231 01:00,0.30
COOP:221852,COLLINS MS US,20070101 01:00,0.00
COOP:221852,COLLINS MS US,20070104 21:00,0.10
COOP:221852,COLLINS MS US,20070105 01:00,0.40
COOP:221852,COLLINS MS US,20070105 02:00,0.80
COOP:221852,COLLINS MS US,20070105 03:00,0.10
COOP:221852,COLLINS MS US,20070105 04:00,0.10
COOP:221852,COLLINS MS US,20070107 05:00,0.10
COOP:221852,COLLINS MS US,20070107 06:00,0.30
COOP:221852,COLLINS MS US,20070107 09:00,0.10
COOP:221852,COLLINS MS US,20070107 14:00,0.60
COOP:221852,COLLINS MS US,20070115 13:00,0.20
COOP:221852,COLLINS MS US,20070115 19:00,0.10
COOP:221852,COLLINS MS US,20070115 20:00,0.10
COOP:221852,COLLINS MS US,20070115 21:00,0.10
COOP:221852,COLLINS MS US,20070118 19:00,0.10
COOP:221852,COLLINS MS US,20070119 08:00,0.10
COOP:221852,COLLINS MS US,20070121 11:00,0.30
COOP:221852,COLLINS MS US,20070121 12:00,0.40
COOP:221852,COLLINS MS US,20070121 13:00,0.20
COOP:221852,COLLINS MS US,20070121 17:00,0.10
COOP:221852,COLLINS MS US,20070121 21:00,0.10
COOP:221852,COLLINS MS US,20070122 00:00,0.10
COOP:221852,COLLINS MS US,20070127 13:00,0.10
COOP:221852,COLLINS MS US,20070127 15:00,0.10
COOP:221852,COLLINS MS US,20070127 16:00,0.10
COOP:221852,COLLINS MS US,20070127 18:00,0.10
COOP:221852,COLLINS MS US,20070131 22:00,0.10
COOP:221852,COLLINS MS US,20070131 23:00,0.10
COOP:221852,COLLINS MS US,20070201 00:00,0.20
COOP:221852,COLLINS MS US,20070201 01:00,0.10
COOP:221852,COLLINS MS US,20070201 02:00,0.10
COOP:221852,COLLINS MS US,20070201 03:00,0.10
COOP:221852,COLLINS MS US,20070201 10:00,0.10
COOP:221852,COLLINS MS US,20070213 01:00,0.10
COOP:221852,COLLINS MS US,20070213 02:00,0.40
COOP:221852,COLLINS MS US,20070301 01:00,0.00
COOP:221852,COLLINS MS US,20070313 16:00,0.10
COOP:221852,COLLINS MS US,20070315 04:00,0.10
COOP:221852,COLLINS MS US,20070315 05:00,0.10
COOP:221852,COLLINS MS US,20070331 17:00,0.10
COOP:221852,COLLINS MS US,20070331 18:00,0.60
COOP:221852,COLLINS MS US,20070401 01:00,0.00
COOP:221852,COLLINS MS US,20070401 02:00,999.99
COOP:221852,COLLINS MS US,20070401 08:00,999.99
COOP:221852,COLLINS MS US,20070401 14:00,0.10
COOP:221852,COLLINS MS US,20070404 06:00,0.20
COOP:221852,COLLINS MS US,20070410 15:00,0.10
COOP:221852,COLLINS MS US,20070410 17:00,0.10
COOP:221852,COLLINS MS US,20070414 10:00,0.70
COOP:221852,COLLINS MS US,20070414 11:00,1.00
COOP:221852,COLLINS MS US,20070418 09:00,0.10
COOP:221852,COLLINS MS US,20070418 10:00,0.10
COOP:221852,COLLINS MS US,20070425 19:00,0.10
COOP:221852,COLLINS MS US,20070425 20:00,0.20
COOP:221852,COLLINS MS US,20070425 21:00,0.20
COOP:221852,COLLINS MS US,20070426 00:00,0.20
COOP:221852,COLLINS MS US,20070426 01:00,0.30
COOP:221852,COLLINS MS US,20070426 02:00,0.40
COOP:221852,COLLINS MS US,20070426 05:00,0.10
COOP:221852,COLLINS MS US,20070501 01:00,0.00
COOP:221852,COLLINS MS US,20070504 02:00,0.40
COOP:221852,COLLINS MS US,20070504 03:00,0.20
COOP:221852,COLLINS MS US,20070504 16:00,0.10
COOP:221852,COLLINS MS US,20070515 19:00,0.10
COOP:221852,COLLINS MS US,20070601 01:00,0.00
COOP:221852,COLLINS MS US,20070602 09:00,999.99
COOP:221852,COLLINS MS US,20070602 17:00,999.99
COOP:221852,COLLINS MS US,20070602 18:00,0.10
COOP:221852,COLLINS MS US,20070602 21:00,0.30
COOP:221852,COLLINS MS US,20070602 22:00,0.10
COOP:221852,COLLINS MS US,20070602 23:00,999.99
COOP:221852,COLLINS MS US,20070603 08:00,999.99
COOP:221852,COLLINS MS US,20070609 15:00,0.10
COOP:221852,COLLINS MS US,20070615 21:00,0.60
COOP:221852,COLLINS MS US,20070615 22:00,0.10
COOP:221852,COLLINS MS US,20070615 23:00,0.20
COOP:221852,COLLINS MS US,20070618 15:00,0.20
COOP:221852,COLLINS MS US,20070618 16:00,0.10
COOP:221852,COLLINS MS US,20070619 10:00,0.10
COOP:221852,COLLINS MS US,20070619 16:00,0.60
COOP:221852,COLLINS MS US,20070619 17:00,0.30
COOP:221852,COLLINS MS US,20070619 18:00,0.10
COOP:221852,COLLINS MS US,20070701 01:00,0.00
COOP:221852,COLLINS MS US,20070703 19:00,0.90
COOP:221852,COLLINS MS US,20070703 20:00,0.70
COOP:221852,COLLINS MS US,20070703 21:00,0.30
COOP:221852,COLLINS MS US,20070705 18:00,0.10
COOP:221852,COLLINS MS US,20070706 16:00,0.80
COOP:221852,COLLINS MS US,20070707 09:00,0.10
COOP:221852,COLLINS MS US,20070707 12:00,0.40
COOP:221852,COLLINS MS US,20070707 19:00,0.20
COOP:221852,COLLINS MS US,20070710 16:00,0.40
COOP:221852,COLLINS MS US,20070710 17:00,0.10
COOP:221852,COLLINS MS US,20070711 17:00,0.10
COOP:221852,COLLINS MS US,20070712 18:00,0.10
COOP:221852,COLLINS MS US,20070712 19:00,1.40
COOP:221852,COLLINS MS US,20070712 20:00,0.10
COOP:221852,COLLINS MS US,20070713 19:00,0.10
COOP:221852,COLLINS MS US,20070713 20:00,0.40
COOP:221852,COLLINS MS US,20070714 13:00,0.70
COOP:221852,COLLINS MS US,20070714 14:00,0.20
COOP:221852,COLLINS MS US,20070714 19:00,0.10
COOP:221852,COLLINS MS US,20070715 12:00,0.10
COOP:221852,COLLINS MS US,20070715 13:00,0.10
COOP:221852,COLLINS MS US,20070720 21:00,0.10
COOP:221852,COLLINS MS US,20070720 22:00,0.10
COOP:221852,COLLINS MS US,20070720 23:00,0.10
COOP:221852,COLLINS MS US,20070721 00:00,0.10
COOP:221852,COLLINS MS US,20070730 16:00,0.10
COOP:221852,COLLINS MS US,20070730 19:00,0.40
COOP:221852,COLLINS MS US,20070730 20:00,0.10
COOP:221852,COLLINS MS US,20070801 01:00,0.00
COOP:221852,COLLINS MS US,20070801 09:00,999.99
COOP:221852,COLLINS MS US,20070801 10:00,999.99
COOP:221852,COLLINS MS US,20070830 16:00,1.60
COOP:221852,COLLINS MS US,20070830 20:00,0.10
COOP:221852,COLLINS MS US,20070831 22:00,0.60
COOP:221852,COLLINS MS US,20070901 01:00,0.00
COOP:221852,COLLINS MS US,20070901 16:00,0.50
COOP:221852,COLLINS MS US,20070901 17:00,0.50
COOP:221852,COLLINS MS US,20070902 17:00,0.10
COOP:221852,COLLINS MS US,20070902 18:00,0.10
COOP:221852,COLLINS MS US,20070903 19:00,0.10
COOP:221852,COLLINS MS US,20070911 15:00,0.10
COOP:221852,COLLINS MS US,20070913 18:00,0.10
COOP:221852,COLLINS MS US,20070922 08:00,0.10
COOP:221852,COLLINS MS US,20070922 14:00,0.10
COOP:221852,COLLINS MS US,20070923 16:00,1.60
COOP:221852,COLLINS MS US,20070924 19:00,0.20
COOP:221852,COLLINS MS US,20071001 01:00,0.00
COOP:221852,COLLINS MS US,20071017 20:00,0.10
COOP:221852,COLLINS MS US,20071017 21:00,0.20
COOP:221852,COLLINS MS US,20071017 22:00,0.20
COOP:221852,COLLINS MS US,20071018 11:00,0.10
COOP:221852,COLLINS MS US,20071018 15:00,0.10
COOP:221852,COLLINS MS US,20071022 09:00,0.10
COOP:221852,COLLINS MS US,20071022 18:00,0.10
COOP:221852,COLLINS MS US,20071022 19:00,0.40
COOP:221852,COLLINS MS US,20071022 20:00,0.40
